id,name,listing_url,price,room_type,property_type,accommodates,bedrooms,beds,bathrooms_text,amenities,minimum_nights,neighbourhood_cleansed,latitude,longitude,review_scores_rating,review_scores_value,review_scores_cleanliness,review_scores_location,review_scores_checkin,review_scores_communication,review_scores_accuracy,number_of_reviews,host_is_superhost,host_response_rate,host_acceptance_rate,host_identity_verified,calculated_host_listings_count,availability_365,instant_bookable,dist_to_station,stations_within_500m,dist_to_Tokyo,dist_to_Shibuya,land_price,dist_to_land
1007709235037706395,102＃SHIN　HOTEL　APT池袋ikebukuro,https://www.airbnb.com/rooms/1007709235037706395,"$8,198.00",Entire home/apt,Entire rental unit,3,1.0,2.0,1 bath,"[""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Stove"", ""Essentials"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Wifi"", ""Shower gel"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Cooking basics"", ""TV""]",1,Toshima Ku,35.74387153352353,139.7097743554803,4.65,4.48,4.22,4.13,4.74,4.78,4.57,23,f,100%,100%,t,8,220,t,675.7991819998763,0.0,10628.702472998337,11682.458186943277,714000,452.5980255496139
1007812621261702014,新宿.渋谷すぐ近く/初台駅徒歩6分/3人まで可/アメニティ充実/漫画ゲーム/代々木公園すぐ近く,https://www.airbnb.com/rooms/1007812621261702014,"$15,000.00",Entire home/apt,Entire rental unit,3,1.0,2.0,1 bath,"[""Extra pillows and blankets"", ""Ethernet connection"", ""Rice maker"", ""Hangers"", ""Room-darkening shades"", ""\u30d3\u30aa\u30ec body soap"", ""Hot water"", ""Heating - split type ductless system"", ""Iron"", ""Fire extinguisher"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""\u30de\u30af\u30b9\u30bc\u30f3 refrigerator"", ""Coffee"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Game console"", ""Dishes and silverware"", ""Kitchen"", ""Paid parking lot off premises"", ""Self check-in"", ""Hair dryer"", ""Cleaning available during stay"", ""Wifi"", ""AC - split type ductless system"", ""\u30d1\u30f3\u30c6\u30fc\u30f3 conditioner"", ""Bathtub"", ""Books and reading material"", ""First aid kit"", ""Smoke alarm"", ""Hot water kettle"", ""Microwave"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""\u30d1\u30f3\u30c6\u30fc\u30f3 shampoo"", ""TV"", ""Long term stays allowed""]",1,Shibuya Ku,35.67994,139.68115,4.97,4.9,4.97,4.91,4.92,5.0,4.97,153,t,100%,100%,t,7,163,t,579.4014798473465,0.0,9476.552670545543,3644.5059268631785,952000,207.40598805150407
1008198645396942928,【渋谷駅まで10分/新代田駅から徒歩3分】3名様まで／セミダブルベッド2台／静かなエリア,https://www.airbnb.com/rooms/1008198645396942928,"$12,707.00",Entire home/apt,Entire rental unit,2,1.0,2.0,1 bath,"[""Hangers"", ""Hot water"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Body soap"", ""Laundromat nearby"", ""Freezer"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Mini fridge"", ""Hair dryer"", ""Wifi"", ""Shower gel"", ""Bathtub"", ""Long term stays allowed"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""TV"", ""Other induction stove""]",3,Setagaya Ku,35.66448618676444,139.6627376381232,4.5,4.36,4.45,4.48,4.55,4.68,4.36,22,t,100%,99%,t,8,286,f,311.35006779922605,1.0,11754.114939327972,4351.798885896032,914000,336.2745834104824
1008209066561205685,A未来王子301,https://www.airbnb.com/rooms/1008209066561205685,"$8,483.00",Private room,Private room in rental unit,2,1.0,2.0,1 private bath,"[""Hangers"", ""Room-darkening shades"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Body soap"", ""Kitchen"", ""Hair dryer"", ""Wifi"", ""Lock on bedroom door"", ""Bathtub"", ""Host greets you"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Cooking basics"", ""Long term stays allowed""]",1,Kita Ku,35.75262515347862,139.7447991441803,4.75,4.75,4.88,4.75,4.88,4.75,4.75,8,f,91%,72%,t,12,343,f,350.72433936220943,2.0,10057.640793236757,13729.60377439668,519000,297.44818471083727
1008248145522453458,2 min walk from the sta /Jiyugaoka area/ 404,https://www.airbnb.com/rooms/1008248145522453458,"$16,710.00",Entire home/apt,Entire rental unit,3,1.0,2.0,1 bath,"[""Rice maker"", ""Hangers"", ""Elevator"", ""Clothing storage: closet"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Bidet"", ""Body soap"", ""Private patio or balcony"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Gas stove"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Lockbox"", ""Long term stays allowed""]",1,Setagaya Ku,35.60659,139.67725,4.56,4.44,4.31,4.88,4.69,4.94,4.75,16,f,98%,98%,t,36,126,t,212.09231357676765,1.0,14251.684156477302,7649.70764897723,940000,381.5177698467526
1008251993606114504,2 min walk from the sta /Jiyugaoka area/503,https://www.airbnb.com/rooms/1008251993606114504,"$16,710.00",Entire home/apt,Entire rental unit,3,1.0,2.0,1 bath,"[""Rice maker"", ""Hangers"", ""Elevator"", ""Clothing storage: closet"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Bidet"", ""Body soap"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Gas stove"", ""Patio or balcony"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Lockbox"", ""Long term stays allowed""]",1,Meguro Ku,35.60475,139.6789,4.33,4.43,4.23,4.67,4.4,4.7,4.67,30,f,98%,98%,t,36,99,t,237.8157743208132,1.0,14308.351888321931,7826.031405125027,940000,144.96493497154296
1008259634138917481,浅草.上野.スカイツリー.Wi-Fi.4名23㎡キッズウエルカム.TDL直通バス.空港直通電車,https://www.airbnb.com/rooms/1008259634138917481,"$15,551.00",Entire home/apt,Entire rental unit,4,1.0,3.0,1 bath,"[""Extra pillows and blankets"", ""Rice maker"", ""Hangers"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Children\u2019s dinnerware"", ""Hot water"", ""Fast wifi \u2013 290 Mbps"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Bidet"", ""Dryer"", ""Body soap"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Paid parking off premises"", ""Coffee"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Other induction stove"", ""Self check-in"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Board games"", ""Wine glasses"", ""Window guards"", ""First aid kit"", ""Long term stays allowed"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""TV"", ""Children's playroom""]",2,Katsushika Ku,35.74619,139.85741,4.96,4.91,4.93,4.93,4.98,4.98,4.96,56,t,100%,95%,t,2,323,f,134.27971507735833,2.0,13488.317889694405,21103.486707208303,469000,425.11053925845965
1008259878945883293,【北砂】新宿直通！西大島徒歩10分！バス＋大型スーパー近くの1LDK＋ロフト＋ゲーム！カップル向き！,https://www.airbnb.com/rooms/1008259878945883293,"$16,072.00",Entire home/apt,Entire home,4,1.0,2.0,2 baths,"[""Coffee maker"", ""Ethernet connection"", ""Rice maker"", ""Hangers"", ""Room-darkening shades"", ""Clothing storage: closet"", ""Drying rack for clothing"", ""Children\u2019s dinnerware"", ""Hot water"", ""Shampoo"", ""Washer"", ""Heating - split type ductless system"", ""Iron"", ""Fire extinguisher"", ""Bidet"", ""Body soap"", ""Smart lock"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Baby safety gates"", ""Kitchen"", ""Self check-in"", ""Toaster"", ""Hair dryer"", ""Board games"", ""Wifi"", ""Wine glasses"", ""Shower gel"", ""AC - split type ductless system"", ""Electric stove"", ""Bathtub"", ""First aid kit"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Dining table"", ""TV"", ""Long term stays allowed""]",1,Koto Ku,35.68298,139.82792,4.86,4.84,4.8,4.77,4.68,5.0,4.95,44,t,100%,99%,t,57,159,t,890.662529783389,0.0,6867.382309500227,14483.145091558028,497000,562.6209870337349
1008280468784030515,7 min. walk from Keikyu Kamata Station/403,https://www.airbnb.com/rooms/1008280468784030515,"$9,802.00",Entire home/apt,Entire rental unit,3,0.0,2.0,1 bath,"[""Rice maker"", ""Hangers"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Bidet"", ""Body soap"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Wifi"", ""Gas stove"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Long term stays allowed""]",1,Ota Ku,35.56729359903026,139.72305069047917,4.54,4.54,4.6,4.69,4.57,4.69,4.57,35,f,97%,99%,t,22,173,t,574.1136340620266,0.0,16346.316368963471,12780.987494197729,3180000,822.3527145567882
1008326153152725592,8-minute walk from Waseda Station/b01,https://www.airbnb.com/rooms/1008326153152725592,"$10,538.00",Entire home/apt,Entire rental unit,2,1.0,2.0,1 bath,"[""Rice maker"", ""Hangers"", ""Clothing storage: closet"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Bidet"", ""Induction stove"", ""Body soap"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Lockbox"", ""Long term stays allowed""]",1,Shinjuku Ku,35.70898,139.71566,4.22,4.3,4.52,4.7,4.57,4.65,4.61,23,f,98%,97%,t,29,147,t,542.4510994483152,0.0,6786.22093068651,7044.80895923848,930000,502.8262261987703
1008326371876340905,8-minute walk from Waseda Station/c02,https://www.airbnb.com/rooms/1008326371876340905,"$10,538.00",Entire home/apt,Entire rental unit,2,1.0,2.0,1 bath,"[""Rice maker"", ""Hangers"", ""Clothing storage: closet"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Bidet"", ""Induction stove"", ""Body soap"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Lockbox"", ""Long term stays allowed""]",1,Shinjuku Ku,35.70861630792606,139.71558910572085,4.69,4.71,4.64,4.74,4.74,4.76,4.83,42,f,98%,97%,t,29,125,t,589.9554142451307,0.0,6765.120068846063,6994.464010061026,2320000,488.49198900584446
1008326966837186519,8-minute walk from Waseda Station/b02,https://www.airbnb.com/rooms/1008326966837186519,"$11,324.00",Entire home/apt,Entire rental unit,2,1.0,2.0,1 bath,"[""Rice maker"", ""Hangers"", ""Clothing storage: closet"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Bidet"", ""Induction stove"", ""Body soap"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Lockbox"", ""Long term stays allowed""]",1,Shinjuku Ku,35.709468027609624,139.71747462952658,4.53,4.53,4.5,4.44,4.69,4.63,4.59,32,f,98%,97%,t,29,131,t,373.95569121891367,1.0,6657.985732852383,7158.317835899394,1400000,406.66090196849024
1008327256242623743,8-minute walk from Waseda Station/d02,https://www.airbnb.com/rooms/1008327256242623743,"$10,538.00",Entire home/apt,Entire rental unit,2,1.0,2.0,1 bath,"[""Rice maker"", ""Hangers"", ""Clothing storage: closet"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Bidet"", ""Induction stove"", ""Body soap"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Long term stays allowed""]",1,Shinjuku Ku,35.708778623041624,139.71522306671088,4.32,4.35,4.54,4.7,4.62,4.59,4.27,37,f,98%,97%,t,29,156,t,562.1813422943162,0.0,6811.38112383147,7006.957083995002,930000,466.796343133771
1008343784694940797,2 min from the sta/built in 2023/maisonette/102,https://www.airbnb.com/rooms/1008343784694940797,"$17,924.00",Entire home/apt,Entire rental unit,3,1.0,2.0,1 bath,"[""Rice maker"", ""Hangers"", ""Clothing storage: closet"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Bidet"", ""Induction stove"", ""Body soap"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Lockbox"", ""Long term stays allowed""]",1,Shinjuku Ku,35.70078,139.73696,4.4,4.33,4.36,4.56,4.08,4.56,4.59,40,f,98%,99%,t,34,200,t,104.07248627521696,1.0,4209.218261243936,6979.44820606626,1510000,212.870588925
1008350505193342142,1 min walk from the sta. /Kagurazaka area/102,https://www.airbnb.com/rooms/1008350505193342142,"$16,902.00",Entire home/apt,Entire rental unit,3,0.0,2.0,1 bath,"[""Rice maker"", ""Hangers"", ""Elevator"", ""Clothing storage: closet"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Bidet"", ""Body soap"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Gas stove"", ""Patio or balcony"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Lockbox"", ""Long term stays allowed""]",1,Shinjuku Ku,35.70020118945084,139.73639676939342,4.35,4.24,4.35,4.71,4.47,4.53,4.65,17,f,98%,97%,t,29,233,t,105.60188789617212,1.0,4208.869007232949,6878.52170694682,1510000,114.65240852707387
1008353495037747839,1 min walk from the sta. /Kagurazaka area/104,https://www.airbnb.com/rooms/1008353495037747839,"$16,902.00",Entire home/apt,Entire rental unit,3,0.0,2.0,1 bath,"[""Rice maker"", ""Hangers"", ""Elevator"", ""Clothing storage: closet"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Bidet"", ""Body soap"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Gas stove"", ""Patio or balcony"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Lockbox"", ""Long term stays allowed""]",1,Shinjuku Ku,35.70024,139.73523,4.44,4.67,4.44,5.0,4.5,4.56,4.78,18,f,98%,97%,t,29,219,t,129.19761058146187,1.0,4315.383744085846,6809.857197116728,1510000,145.87179227119827
1008363081013836987,1 min walk from the sta. /Kagurazaka area/202,https://www.airbnb.com/rooms/1008363081013836987,"$16,902.00",Entire home/apt,Entire rental unit,3,0.0,2.0,1 bath,"[""Rice maker"", ""Hangers"", ""Elevator"", ""Clothing storage: closet"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Bidet"", ""Body soap"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Gas stove"", ""Patio or balcony"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Lockbox"", ""Long term stays allowed""]",1,Shinjuku Ku,35.700541172735,139.73472977400007,4.61,4.5,4.58,4.81,4.56,4.69,4.72,36,f,98%,97%,t,29,129,t,154.59393185836578,2.0,4384.702734661341,6813.57799053664,1510000,213.6916664601627
1008364723184539500,3 min walk Shin-Okubo sta./Walk dist Shinjuku sta.,https://www.airbnb.com/rooms/1008364723184539500,"$25,458.00",Entire home/apt,Entire rental unit,4,1.0,4.0,1 bath,"[""Hangers"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Outdoor furniture"", ""Hot water"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Bidet"", ""Body soap"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Paid parking off premises"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Mini fridge"", ""Outlet covers"", ""Hair dryer"", ""Wifi"", ""Wine glasses"", ""Electric stove"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""TV"", ""Long term stays allowed""]",1,Shinjuku Ku,35.7029062,139.6991347,4.67,4.44,4.59,4.67,4.81,4.89,4.52,27,t,100%,100%,t,1,219,t,298.22868582615985,2.0,8034.429425402841,6031.030350016979,3270000,211.3016001641419
1008365287109086428,1 min walk from the sta. /Kagurazaka area/403,https://www.airbnb.com/rooms/1008365287109086428,"$20,493.00",Entire home/apt,Entire rental unit,3,1.0,2.0,1 bath,"[""Rice maker"", ""Hangers"", ""Elevator"", ""Clothing storage: closet"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Bidet"", ""Body soap"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Gas stove"", ""Patio or balcony"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Lockbox"", ""Long term stays allowed""]",1,Shinjuku Ku,35.7015444400655,139.73495904781723,4.63,4.63,4.47,4.95,4.63,4.58,4.74,19,f,98%,97%,t,29,77,t,148.06931424231004,2.0,4448.459999598101,6942.855538824787,2900000,269.24390740242194
1008425233181465671,2 min from the sta/built in 2023/maisonette/105,https://www.airbnb.com/rooms/1008425233181465671,"$16,710.00",Entire home/apt,Entire rental unit,3,1.0,2.0,1 bath,"[""Rice maker"", ""Hangers"", ""Clothing storage: closet"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Bidet"", ""Induction stove"", ""Body soap"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Lockbox"", ""Long term stays allowed""]",1,Shinjuku Ku,35.70053,139.73592,4.59,4.61,4.37,4.8,4.61,4.71,4.71,41,f,98%,99%,t,34,199,t,54.44026694707592,2.0,4278.43363621383,6885.723564836781,1510000,153.90896023188716
1008425743237518337,2 min from the sta/built in 2023/maisonette/104,https://www.airbnb.com/rooms/1008425743237518337,"$17,994.00",Entire home/apt,Entire rental unit,4,1.0,3.0,1 bath,"[""Rice maker"", ""Hangers"", ""Clothing storage: closet"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Bidet"", ""Induction stove"", ""Body soap"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Lockbox"", ""Long term stays allowed""]",1,Shinjuku Ku,35.70280938005266,139.73582858770914,4.55,4.55,4.45,4.81,4.29,4.79,4.76,42,f,98%,99%,t,34,196,t,205.3312144469578,2.0,4484.71415409974,7141.070152024488,2900000,111.63853386960336
